SENTENCE	TOKEN	TAG
428	them	O
428	.	O
429	I	O
429	'm	O
429	still	O
429	very	O
429	frustrated	O
429	with	O
429	some	O
429	of	O
429	the	O
429	properties	B-aspect
429	,	O
429	but	O
429	now	O
429	that	O
429	I	O
429	have	O
429	saved	O
429	equalizer	O
429	settings	O
429	and	O
429	know	O
429	I	O
429	have	O
429	to	O
429	open	O
429	up	O
429	my	O
429	sound	O
429	card	O
429	's	O
429	control	O
429	panel	O
429	every	O
429	time	O
429	I	O
429	switch	O
429	between	O
429	music	O
429	and	O
429	videos	O
429	or	O
429	games	O
429	,	O
429	the	O
429	sound	O
429	is	O
429	much	O
429	more	O
429	acceptable	O
429	.	O
430	I	O
430	really	O
430	just	O
430	want	O
430	quality	O
430	sound	O
430	for	O
430	listening	O
430	to	O
430	my	O
430	music	O
430	at	O
430	moderate	O
430	levels	O
430	while	O
430	I	O
430	'm	O
430	doing	O
430	work	O
430	on	O
430	my	O
430	computer	O
430	and	O
430	these	O
430	speakers	O
430	really	O
430	do	O
430	n't	O
430	shine	O
430	until	O
430	you	O
430	start	O
430	to	O
430	crank	O
430	them	O
430	.	O
431	I	O
431	tried	O
431	to	O
431	adjust	O
431	my	O
431	rating	O
431	a	O
431	bit	O
431	higher	O
431	assuming	O
431	that	O
431	many	O
431	people	O
431	probably	O
431	want	O
431	exactly	O
431	what	O
431	these	O
431	do	O
431	-LRB-	O
431	and	O
431	I	O
431	'm	O
431	happy	O
431	I	O
431	do	O
431	n't	O
431	live	O
431	in	O
431	an	O
431	apartment	O
431	next	O
431	to	O
431	you	O
431	-RRB-	O
431	.	O
432	I	O
432	love	O
432	this	O
432	speakers	B-aspect
432	.	O
433	Sound	B-aspect
433	quality	I-aspect
433	and	O
433	base	B-aspect
433	is	O
433	amazing	O
433	.	O
434	This	O
434	tiny	O
434	speakers	B-aspect
434	produce	O
434	really	O
434	big	O
434	sound	B-aspect
434	.	O
435	I	O
435	would	O
435	strongly	O
435	recommend	O
435	this	O
435	product	B-aspect
435	!	O
436	The	O
436	speakers	B-aspect
436	are	O
436	very	O
436	small	O
436	and	O
436	can	O
436	not	O
436	handle	O
436	loud	O
436	volume	B-aspect
436	gracefully	O
436	as	O
436	voice	O
436	coils	O
436	top	O
436	and	O
436	bottom	O
436	out	O
436	,	O
436	they	O
436	clip	O
436	the	O
436	audio	O
436	.	O
437	This	O
437	is	O
437	proof	O
437	that	O
437	good	O
437	things	O
437	come	O
437	in	O
437	small	O
437	packages	O
437	.	O
438	This	O
438	small	O
438	size	B-aspect
438	speaker	B-aspect
438	system	I-aspect
438	pumps	O
438	out	O
438	great	O
438	sounds	B-aspect
438	with	O
438	most	O
438	MP3	O
438	players	O
438	,	O
438	including	O
438	Sansas	O
438	and	O
438	Ipods	O
438	.	O
439	I	O
439	set	O
439	it	O
439	up	O
439	in	O
439	my	O
439	living	O
439	room	O
439	and	O
439	the	O
439	sound	B-aspect
439	was	O
439	superb	O
439	.	O
440	It	O
440	played	O
440	my	O
440	Sandisk	O
440	e260	O
440	beautifully	O
440	,	O
440	and	O
440	then	O
440	we	O
440	jacked	O
440	in	O
440	my	O
440	son	O
440	's	O
440	IPOD	O
440	30	O
440	Gig	O
440	and	O
440	it	O
440	played	O
440	it	O
440	perfectly	O
440	as	O
440	well	O
440	.	O
441	This	O
441	is	O
441	a	O
441	superb	O
441	system	B-aspect
441	and	O
441	highly	O
441	recommended	O
441	.	O
442	It	O
442	is	O
442	smaller	B-aspect
442	than	O
442	I	O
442	expected	O
442	when	O
442	I	O
442	ordered	O
442	it	O
442	,	O
442	but	O
442	as	O
442	it	O
442	turns	O
442	out	O
442	,	O
442	so	O
442	much	O
442	the	O
442	better	O
442	.	O
443	A	O
443	great	O
443	system	B-aspect
443	at	O
443	an	O
443	incredible	O
443	price	B-aspect
443	.	O
444	I	O
444	'm	O
444	not	O
444	easily	O
444	impressed	O
444	by	O
444	electronics	O
444	,	O
444	tending	O
444	to	O
444	be	O
444	a	O
444	little	O
444	conservative	O
444	,	O
444	but	O
444	this	O
444	product	B-aspect
444	really	O
444	deserves	O
444	five	O
444	stars	O
444	.	O
445	Operates	O
445	off	O
445	household	O
445	current	O
445	as	O
445	well	O
445	as	O
445	batteries	O
445	.	O
446	If	O
446	you	O
446	do	O
446	n't	O
446	have	O
446	the	O
446	smaller	O
446	size	O
446	Sandisk	O
446	MP3	O
446	-LRB-	O
446	mine	O
446	is	O
446	bigger	O
446	than	O
446	the	O
446	series	O
446	the	O
446	dock	O
446	is	O
446	designed	O
446	for	O
446	-RRB-	O
446	,	O
446	the	O
446	player	O
446	does	O
446	not	O
446	fit	O
446	in	O
446	the	O
446	dock	O
446	,	O
446	but	O
446	it	O
446	jacked	O
446	into	O
446	the	O
446	audio	O
446	input	O
446	with	O
446	a	O
446	cord	O
446	that	O
446	is	O
446	included	O
446	.	O
447	A	O
447	small	O
447	cosmetic	O
447	issue	O
447	,	O
447	but	O
447	good	O
447	to	O
447	know	O
447	.	O
448	However	O
448	,	O
448	because	O
448	this	O
448	dock	O
448	plays	O
448	about	O
448	any	O
448	MP3	O
448	player	O
448	and	O
448	is	O
448	of	O
448	good	O
448	quality	B-aspect
448	and	O
448	low	O
448	price	B-aspect
448	,	O
448	it	O
448	should	O
448	sell	O
448	very	O
448	well	O
448	.	O
449	These	O
449	are	O
449	good	O
449	looking	B-aspect
449	,	O
449	durable	O
449	speaker	B-aspect
449	stands	I-aspect
449	.	O
450	I	O
450	have	O
450	n't	O
450	even	O
450	used	O
450	the	O
450	carpet	B-aspect
450	tacks	I-aspect
450	that	O
450	came	O
450	with	O
450	the	O
450	stands	O
450	and	O
450	they	O
450	are	O
450	hard	O
450	to	O
450	knock	O
450	over	O
450	.	O
451	I	O
451	bought	O
451	them	O
451	along	O
451	with	O
451	one	O
451	of	O
451	the	O
451	specified	O
451	speakers	O
451	suggested	O
451	by	O
451	Harmon	O
451	.	O
452	They	O
452	are	O
452	seamless	O
452	when	O
452	looking	O
452	at	O
452	them	O
452	straight	O
452	on	O
452	,	O
452	but	O
452	at	O
452	side	O
452	and	O
452	3\/4	O
452	views	O
452	-LRB-	O
452	pictures	O
452	that	O
452	were	O
452	not	O
452	available	O
452	on	O
452	line	O
452	-RRB-	O
452	the	O
452	rear	O
452	of	O
452	the	O
452	speaker	O
452	is	O
452	visible	O
452	.	O
453	Overall	O
453	they	O
453	are	O
453	great	O
453	stands	B-aspect
453	and	O
453	look	B-aspect
453	good	O
453	.	O
454	Assembly	O
454	is	O
454	a	O
454	little	O
454	awkward	O
454	because	O
454	the	O
454	drawings	B-aspect
454	are	O
454	n't	O
454	that	O
454	great	O
454	.	O
455	Go	O
455	to	O
455	Harmon	O
455	on	O
455	line	O
455	to	O
455	see	O
455	better	O
455	instructions	O
455	if	O
455	needed	O
455	.	O
456	I	O
456	have	O
456	two	O
456	,	O
456	the	O
456	XtremeMac	O
456	Luna	O
456	Voyager	O
456	and	O
456	this	O
456	iHome	O
456	iP16GXC	O
456	.	O
457	Both	O
457	provide	O
457	a	O
457	docking	O
457	port	O
457	for	O
457	the	O
457	iPod\/iPhone	O
457	on	O
457	the	O
457	top	O
457	panel	O
457	.	O
458	Both	O
458	then	O
458	sync	O
458	with	O
458	the	O
458	device	O
458	so	O
458	as	O
458	to	O
458	display	O
458	the	O
458	time	O
458	.	O
459	The	O
459	XtremeMac	O
459	,	O
459	which	O
459	is	O
459	just	O
459	a	O
459	few	O
459	dollars	O
459	less	O
459	expensive	O
459	than	O
459	the	O
459	iHome	O
459	model	O
459	,	O
459	has	O
459	a	O
459	blue	O
459	florescent	O
459	digit	O
459	display	O
459	for	O
459	the	O
459	clock	O
459	while	O
459	the	O
459	iHome	O
459	has	O
459	a	O
459	backlit	O
459	LCD	O
459	display	O
459	.	O
460	While	O
460	the	O
460	XtremeMac	O
460	looks	O
460	cooler	O
460	,	O
460	the	O
460	iHome	O
460	is	O
460	actually	O
460	more	O
460	legible	O
460	from	O
460	a	O
460	distance	O
460	and	O
460	easier	O
460	to	O
460	read	O
460	at	O
460	a	O
460	glance	O
460	.	O
461	Both	O
461	,	O
461	at	O
461	the	O
461	touch	O
461	of	O
461	a	O
461	button	O
461	,	O
461	start	O
461	playing	O
461	music	O
461	from	O
461	the	O
461	content	O
461	of	O
461	the	O
461	iDevice	O
461	.	O
462	The	O
462	iDevice	O
462	is	O
462	then	O
462	accessed	O
462	to	O
462	change	O
462	songs	O
462	.	O
463	Volume	O
463	is	O
463	adjusted	O
463	from	O
463	the	O
463	iHome	O
463	.	O
464	Both	O
464	units	O
464	have	O
464	an	O
464	alarm	O
464	clock	O
464	capability	O
464	,	O
464	with	O
464	the	O
464	iPod\/iPhone	O
464	utilized	O
464	for	O
464	the	O
464	musical	O
464	accompaniment	O
464	.	O
465	The	O
465	big	O
465	difference	O
465	in	O
465	the	O
465	two	O
465	units	O
465	,	O
465	beyond	O
465	their	O
465	appearance	O
465	,	O
465	is	O
465	in	O
465	sound	O
465	quality	O
465	.	O
466	Both	O
466	units	B-aspect
466	are	O
466	small	O
466	,	O
466	with	O
466	similarly	O
466	small	O
466	speakers	B-aspect
466	.	O
467	The	O
467	iHome	O
467	,	O
467	however	O
467	,	O
467	has	O
467	markedly	O
467	better	O
467	stereo	B-aspect
467	separation	I-aspect
467	as	O
467	well	O
467	as	O
467	bass	B-aspect
467	level	I-aspect
467	.	O
468	When	O
468	I	O
468	first	O
468	listened	O
468	to	O
468	the	O
468	XtremeMac	O
468	,	O
468	I	O
468	thought	O
468	there	O
468	was	O
468	only	O
468	a	O
468	single	O
468	speaker	O
468	.	O
469	The	O
469	iHome	O
469	's	O
469	stereo	B-aspect
469	reproduction	I-aspect
469	is	O
469	clearly	O
469	superior	O
469	.	O
470	Vocals	O
470	have	O
470	greater	O
470	clarity	B-aspect
470	with	O
470	the	O
470	iHome	O
470	as	O
470	well	O
470	.	O
471	The	O
471	speakers	O
471	of	O
471	the	O
471	XtremeMac	O
471	are	O
471	built	O
471	into	O
471	the	O
471	unit	O
471	,	O
471	out	O
471	of	O
471	harm	O
471	's	O
471	way	O
471	,	O
471	and	O
471	this	O
471	is	O
471	advantageous	O
471	in	O
471	a	O
471	dusty	O
471	environment	O
471	or	O
471	one	O
471	in	O
471	which	O
471	small	O
471	children	O
471	might	O
471	poke	O
471	and	O
471	prod	O
471	at	O
471	the	O
471	unit	O
471	.	O
472	On	O
472	the	O
472	iHome	O
472	,	O
472	the	O
472	speaker	O
472	domes	O
472	are	O
472	out	O
472	in	O
472	the	O
472	open	O
472	at	O
472	the	O
472	end	O
472	of	O
472	the	O
472	unit	O
472	.	O
473	They	O
473	can	O
473	be	O
473	easily	O
473	damaged	O
473	if	O
473	poked	O
473	.	O
474	Obviously	O
474	,	O
474	one	O
474	of	O
474	the	O
474	advantages	O
474	of	O
474	this	O
474	design	B-aspect
474	is	O
474	the	O
474	improvement	O
474	in	O
474	sound	B-aspect
474	quality	I-aspect
474	,	O
474	but	O
474	there	O
474	is	O
474	the	O
474	disadvantage	O
474	as	O
474	well	O
474	of	O
474	potential	O
474	damage	O
474	.	O
475	The	O
475	iHome	O
475	has	O
475	a	O
475	watch-type	O
475	battery	O
475	to	O
475	hold	O
475	time	O
475	if	O
475	the	O
475	power	O
475	goes	O
475	out	O
475	.	O
476	It	O
476	takes	O
476	four	O
476	AA	O
476	batteries	O
476	if	O
476	portability	O
476	is	O
476	desired	O
476	away	O
476	from	O
476	an	O
476	AC	O
476	line	O
476	while	O
476	still	O
476	using	O
476	the	O
476	built	O
476	in	O
476	speakers	O
476	and	O
476	amplifier	O
476	.	O
477	I	O
477	tested	O
477	it	O
477	with	O
477	the	O
477	original	O
477	iPhone	O
477	,	O
477	the	O
477	iPhone3GS	O
477	,	O
477	and	O
477	the	O
477	iPhone4	O
477	-LRB-	O
477	ATT	O
477	-RRB-	O
477	and	O
477	had	O
477	no	O
477	problems	O
477	with	O
477	any	O
477	of	O
477	these	O
477	sources	O
477	.	O
478	Well	O
478	,	O
478	a	O
478	friend	O
478	of	O
478	mine	O
478	's	O
478	got	O
478	the	O
478	tower	O
478	without	O
478	the	O
478	bluetooth	O
478	feature	O
478	,	O
478	and	O
478	it	O
478	was	O
478	really	O
478	awesome	O
478	so	O
478	for	O
478	a	O
478	long	O
478	time	O
478	i	O
478	was	O
478	willing	O
478	to	O
478	buy	O
478	a	O
478	tower	O
478	from	O
478	this	O
478	particular	O
478	brand	O
478	,	O
478	30	O
478	extra	O
478	dolars	O
478	for	O
478	the	O
478	bluetooth	O
478	feature	O
478	isnt	O
478	bad	O
478	at	O
478	all	O
478	.	O
479	I	O
479	got	O
479	it	O
479	today	O
479	,	O
479	it	O
479	works	B-aspect
479	great	O
479	,	O
479	great	O
479	sound	B-aspect
479	for	O
479	its	O
479	size	B-aspect
479	and	O
479	price	B-aspect
479	,	O
479	I	O
479	understand	O
479	that	O
479	the	O
479	volume	O
479	for	O
479	iPhone	O
479	and	O
479	the	O
479	towers	O
479	own	O
479	volume	O
479	are	O
479	two	O
479	different	O
479	things	O
479	that	O
479	should	O
479	be	O
479	placed	O
479	at	O
479	the	O
479	right	O
479	measures	O
479	to	O
479	get	O
479	the	O
479	better	O
479	sound	B-aspect
479	quality	O
479	so	O
479	I	O
479	do	O
479	n't	O
479	complain	O
479	for	O
479	the	O
479	fact	O
479	of	O
479	the	O
479	remote	O
479	not	O
479	being	O
479	able	O
479	to	O
479	control	O
479	my	O
479	iPhone	O
479	,	O
479	I	O
479	highly	O
479	recommend	O
479	this	O
479	tower	O
479	.	O
480	First	O
480	of	O
480	all	O
480	,	O
480	I	O
480	disagree	O
480	with	O
480	any	O
480	suggestions	O
480	that	O
480	the	O
480	bass	B-aspect
480	on	O
480	this	O
480	system	B-aspect
480	is	O
480	boomy	O
480	in	O
480	a	O
480	bad	O
480	way	O
480	.	O
481	I	O
481	also	O
481	disagree	O
481	that	O
481	this	O
481	system	O
481	sounds	O
481	like	O
481	a	O
481	boombox	O
481	.	O
482	It	O
482	sounds	O
482	great	O
482	!	O
483	I	O
483	chose	O
483	this	O
483	system	O
483	in	O
483	particular	O
483	because	O
483	it	O
483	's	O
483	THX	O
483	Certified	O
483	,	O
483	so	O
483	I	O
483	knew	O
483	it	O
483	was	O
483	unlikely	O
483	that	O
483	they	O
483	'd	O
483	sound	O
483	disappointingly	O
483	bad	O
483	.	O
484	They	O
484	sound	B-aspect
484	wonderful	O
484	,	O
484	in	O
484	my	O
484	opinion	O
484	,	O
484	and	O
484	I	O
484	have	O
484	n't	O
484	even	O
484	touched	O
484	any	O
484	equalizers	O
484	.	O
485	I	O
485	got	O
485	them	O
485	for	O
485	my	O
485	girlfriend	O
485	so	O
485	she	O
485	would	O
485	n't	O
485	be	O
485	stuck	O
485	with	O
485	2W	O
485	laptop	O
485	speakers	O
485	anymore	O
485	.	O
486	I	O
486	'm	O
486	breaking	O
486	them	O
486	in	O
486	with	O
486	some	O
486	trance	O
486	at	O
486	a	O
486	moderate	O
486	volume	O
486	right	O
486	now	O
486	.	O
487	Mid-range	B-aspect
487	is	O
487	n't	O
487	the	O
487	best	O
487	,	O
487	but	O
487	it	O
487	's	O
487	certainly	O
487	there	O
487	and	O
487	enough	O
487	to	O
487	satisfy	O
487	anyone	O
487	not	O
487	looking	O
487	to	O
487	spend	O
487	$	O
487	300	O
487	+	O
487	on	O
487	computer	O
487	speakers	O
487	.	O
488	The	O
488	highs	B-aspect
488	and	O
488	lows	B-aspect
488	sound	O
488	great	O
488	and	O
488	personally	O
488	I	O
488	think	O
488	the	O
488	bass	B-aspect
488	is	O
488	at	O
488	a	O
488	perfect	O
488	level	O
488	-LRB-	O
488	at	O
488	50	O
488	%	O
488	-RRB-	O
488	,	O
488	definitely	O
488	not	O
488	boomy	O
488	.	O
489	In	O
489	fact	O
489	,	O
489	it	O
489	beats	O
489	my	O
489	-LRB-	O
489	albeit	O
489	11	O
489	year	O
489	old	O
489	-RRB-	O
489	Altec	O
489	Lansing	O
489	ADA885	O
489	system	O
489	's	O
489	subwoofer	O
489	-LRB-	O
489	system	O
489	originally	O
489	$	O
489	300	O
489	-RRB-	O
489	.	O
490	Bottom	O
490	line	O
490	is	O
490	for	O
490	the	O
490	price	B-aspect
490	,	O
490	these	O
490	things	O
490	sound	B-aspect
490	GREAT	O
490	and	O
490	have	O
490	tons	O
490	of	O
490	good	O
490	bass	B-aspect
490	.	O
491	Highly	O
491	recommend	O
491	.	O
492	Definitely	O
492	worth	O
492	spending	O
492	the	O
492	extra	O
492	money	O
492	over	O
492	a	O
492	cheaper	O
492	$	O
492	60	O
492	system	O
492	...	O
492	grab	O
492	these	O
492	instead	O
492	,	O
492	you	O
492	'll	O
492	be	O
492	glad	O
492	you	O
492	did	O
492	.	O
493	These	O
493	are	O
493	great	O
493	bike	O
493	speakers	B-aspect
493	for	O
493	the	O
493	weekend	O
493	cycling	O
493	in	O
493	the	O
493	park	O
493	.	O
494	What	O
494	it	O
494	really	O
494	is	O
494	,	O
494	is	O
494	a	O
494	pouch	O
494	with	O
494	speaker	O
494	-	O
494	the	O
494	zippers	O
494	open	O
494	up	O
494	a	O
494	little	O
494	bucket	O
494	for	O
494	your	O
494	sunglasses	O
494	and	O
494	your	O
494	cell	O
494	phone	O
494	inside	O
494	.	O
495	The	O
495	waterproof	O
495	feature	O
495	is	O
495	also	O
495	true	O
495	because	O
495	it	O
495	is	O
495	still	O
495	working	O
495	after	O
495	2	O
495	hours	O
495	in	O
495	drizzle	O
495	.	O
496	The	O
496	mount	B-aspect
496	is	O
496	easy	O
496	to	O
496	use	B-aspect
496	...	O
496	it	O
496	's	O
496	just	O
496	velcro	O
496	straps	O
496	to	O
496	tie	O
496	up	O
496	on	O
496	the	O
496	handlebars	O
496	.	O
497	I	O
497	have	O
497	a	O
497	bike	O
497	light	O
497	so	O
497	I	O
497	had	O
497	to	O
497	remove	O
497	it	O
497	to	O
497	cater	O
497	enough	O
497	space	O
497	to	O
497	put	O
497	this	O
497	speaker	O
497	on	O
497	.	O
498	It	O
498	is	O
498	also	O
498	a	O
498	bit	O
498	bigger	B-aspect
498	than	O
498	expected	O
498	but	O
498	that	O
498	's	O
498	OK	O
498	because	O
498	all	O
498	I	O
498	need	O
498	is	O
498	something	O
498	to	O
498	work	O
498	with	O
498	my	O
498	iphone	O
498	.	O
499	I	O
499	believe	O
499	this	O
499	are	O
499	great	O
499	speakers	B-aspect
499	but	O
499	you	O
499	also	O
499	have	O
499	to	O
499	accept	O
499	the	O
499	audio	O
499	capabilities	O
499	of	O
499	your	O
499	Desktop	O
499	Computer	O
499	or	O
499	Laptop	O
499	,	O
499	I	O
499	try	O
499	this	O
499	at	O
499	BestBuy	O
499	and	O
499	the	O
499	sound	B-aspect
499	was	O
499	perfect	O
499	for	O
499	this	O
499	small	O
499	speaker	O
499	,	O
499	now	O
499	when	O
499	I	O
499	got	O
499	home	O
499	and	O
499	try	O
499	them	O
499	on	O
499	my	O
499	desktop	O
499	the	O
499	sound	B-aspect
499	was	O
499	ok	O
499	,	O
499	I	O
499	have	O
499	a	O
499	Mac	O
499	and	O
499	I	O
499	wanted	O
499	to	O
499	avoid	O
499	installing	O
499	a	O
499	sound	B-aspect
499	card	O
499	since	O
499	it	O
499	's	O
499	a	O
499	nightmare	O
499	to	O
499	find	O
499	a	O
499	fully	O
499	compatible	O
499	PCI	O
499	card	O
499	,	O
499	I	O
499	found	O
499	a	O
499	great	O
499	plug-in	O
499	for	O
499	Mac	O
499	I-tunes	O
499	,	O
499	SRS	O
499	Iwow	O
499	,	O
499	after	O
499	installing	O
499	the	O
499	demo	O
499	I	O
499	was	O
499	totally	O
499	impress	O
499	by	O
499	the	O
499	quality	O
499	of	O
499	sound	B-aspect
499	,	O
499	just	O
499	a	O
499	great	O
499	alternative	O
499	for	O
499	mac	O
499	users	O
499	.	O
500	I	O
500	was	O
500	super	O
500	excited	O
500	to	O
500	receive	O
500	this	O
500	little	O
500	speaker	O
500	.	O
501	I	O
501	got	O
501	this	O
501	item	O
501	for	O
501	the	O
501	sole	O
501	reason	O
501	to	O
501	use	O
501	on	O
501	my	O
501	iPad	O
501	since	O
501	the	O
501	built-in	O
501	speaker	O
501	on	O
501	that	O
501	device	O
501	is	O
501	horribly	O
501	low	O
501	,	O
501	even	O
501	in	O
501	quiet	O
501	rooms	O
501	!	O
502	I	O
502	plugged	O
502	this	O
502	baby	O
502	in	O
502	my	O
502	iPod	O
502	and	O
502	had	O
502	5	O
502	people	O
502	in	O
502	the	O
502	living	O
502	room	O
502	speak	O
502	at	O
502	the	O
502	same	O
502	time	O
502	to	O
502	see	O
502	if	O
502	this	O
502	thing	O
502	can	O
502	overpower	O
502	that	O
502	noise	O
502	.	O
503	Man	O
503	was	O
503	I	O
503	surprised	O
503	!	O
504	This	O
504	thing	O
504	drowned	O
504	all	O
504	five	O
504	people	O
504	out	O
504	!	O
505	My	O
505	brother	O
505	and	O
505	I	O
505	were	O
505	equally	O
505	shocked	O
505	at	O
505	how	O
505	loud	B-aspect
505	this	O
505	thing	O
505	really	O
505	is	O
505	.	O
506	After	O
506	my	O
506	first	O
506	test	O
506	run	O
506	with	O
506	it	O
506	,	O
506	my	O
506	brother	O
506	took	O
506	my	O
506	smartphone	O
506	,	O
506	logged	O
506	into	O
506	my	O
506	Amazon	O
506	account	O
506	,	O
506	and	O
506	bought	O
506	one	O
506	for	O
506	himself	O
506	.	O
507	Yes	O
507	he	O
507	asked	O
507	first	O
507	lol	O
507	.	O
508	I	O
508	am	O
508	planning	O
508	on	O
508	posting	O
508	a	O
508	video	O
508	to	O
508	show	O
508	how	O
508	loud	O
508	this	O
508	thing	O
508	is	O
508	.	O
509	I	O
509	deducted	O
509	a	O
509	star	O
509	because	O
509	,	O
509	when	O
509	I	O
509	put	O
509	my	O
509	iPod	O
509	and	O
509	iPad	O
509	on	O
509	full	O
509	volume	O
509	,	O
509	the	O
509	speaker	O
509	's	O
509	bass	B-aspect
509	began	O
509	to	O
509	completely	O
509	ruin	O
509	the	O
509	sound	O
509	.	O
510	It	O
510	sounded	O
510	like	O
510	an	O
510	busted	O
510	up	O
510	speaker	O
510	and	O
510	the	O
510	lyrics	O
510	were	O
510	muffled	O
510	.	O
511	That	O
511	kind	O
511	of	O
511	annoyed	O
511	me	O
511	...	O
511	a	O
511	lot	O
511	.	O
512	But	O
512	to	O
512	remedy	O
512	this	O
512	,	O
512	all	O
512	I	O
512	did	O
512	was	O
512	set	O
512	my	O
512	iPod	O
512	and	O
512	iPad	O
512	to	O
512	either	O
512	Treble	O
512	reducer	O
512	or	O
512	Bass	O
512	Reducer	O
512	.	O
513	The	O
513	sound	B-aspect
513	became	O
513	instantly	O
513	clear	O
513	again	O
513	.	O
514	I	O
514	do	O
514	wish	O
514	I	O
514	could	O
514	enjoy	O
514	lots	O
514	of	O
514	bass	B-aspect
514	without	O
514	the	O
514	sound	O
514	losing	O
514	quality	O
514	,	O
514	but	O
514	the	O
514	sheer	B-aspect
514	volume	I-aspect
514	of	O
514	this	O
514	thing	O
514	makes	O
514	up	O
514	for	O
514	that	O
514	!	O
515	Upon	O
515	opening	O
515	these	O
515	I	O
515	found	O
515	them	O
515	to	O
515	be	O
515	really	O
515	small	B-aspect
515	but	O
515	having	O
515	a	O
515	solid	O
515	feel	O
515	to	O
515	them	O
515	.	O
516	They	O
516	use	O
516	a	O
516	design	O
516	that	O
516	has	O
516	a	O
516	passive	O
516	radiator	O
516	that	O
516	takes	O
516	up	O
516	most	O
516	of	O
516	the	O
516	back	O
516	of	O
516	each	O
516	speaker	O
516	.	O
517	You	O
517	get	O
517	a	O
517	power\/volume	O
517	knob	O
517	,	O
517	headphone	O
517	jack	O
517	,	O
517	and	O
517	Bluetooth	O
517	button	O
517	on	O
517	the	O
517	front	O
517	and	O
517	power	O
517	,	O
517	speaker	O
517	to	O
517	speaker	O
517	,	O
517	and	O
517	line-in	O
517	on	O
517	the	O
517	back	O
517	.	O
518	There	O
518	are	O
518	a	O
518	few	O
518	things	O
518	that	O
518	I	O
518	do	O
518	n't	O
518	like	O
518	about	O
518	the	O
518	design	B-aspect
518	.	O
519	There	O
519	is	O
519	no	O
519	speaker	B-aspect
519	grill	I-aspect
519	to	O
519	offer	O
519	any	O
519	protection	O
519	to	O
519	the	O
519	driver	O
519	.	O
520	They	O
520	used	O
520	a	O
520	glossy	O
520	finish	O
520	on	O
520	the	O
520	front	O
520	.	O
521	I	O
521	have	O
521	found	O
521	that	O
521	around	O
521	the	O
521	knob	O
521	is	O
521	all	O
521	smudged	O
521	up	O
521	and	O
521	scratched	O
521	now	O
521	from	O
521	normal	O
521	use	O
521	.	O
522	If	O
522	would	O
522	have	O
522	been	O
522	much	O
522	nicer	O
522	if	O
522	they	O
522	had	O
522	put	O
522	nubs\/tread	O
522	around	O
522	the	O
522	volume	O
522	knob	O
522	,	O
522	it	O
522	would	O
522	have	O
522	provided	O
522	a	O
522	more	O
522	positive	O
522	grip	O
522	and	O
522	given	O
522	more	O
522	feedback	O
522	.	O
523	With	O
523	the	O
523	smooth	O
523	knob	B-aspect
523	I	O
523	find	O
523	it	O
523	hard	O
523	to	O
523	judge	O
523	if	O
523	I	O
523	am	O
523	actually	O
523	gripping	O
523	it	O
523	and	O
523	turning	O
523	it	O
523	by	O
523	feel	O
523	alone	O
523	.	O
524	Pairing	O
524	to	O
524	a	O
524	Bluetooth	O
524	device	O
524	is	O
524	the	O
524	usual	O
524	no	O
524	problem	O
524	activity	O
524	that	O
524	I	O
524	have	O
524	come	O
524	to	O
524	expect	O
524	from	O
524	creative	O
524	speakers	O
524	.	O
525	No	O
525	complaints	O
525	there	O
525	.	O
526	I	O
526	also	O
526	did	O
526	n't	O
526	run	O
526	into	O
526	any	O
526	problems	O
526	using	O
526	the	O
526	speakers	O
526	with	O
526	any	O
526	of	O
526	my	O
526	Bluetooth	O
526	devices	O
526	.	O
527	When	O
527	I	O
527	first	O
527	setup	O
527	the	O
527	speakers	O
527	I	O
527	saw	O
527	a	O
527	note	O
527	in	O
527	the	O
527	manual	O
527	to	O
527	not	O
527	place	O
527	the	O
527	speakers	O
527	backs	O
527	against	O
527	a	O
527	wall	O
527	or	O
527	solid	O
527	surface	O
527	.	O
528	I	O
528	sat	O
528	the	O
528	speakers	O
528	on	O
528	my	O
528	computer	O
528	desk	O
528	at	O
528	home	O
528	-LRB-	O
528	not	O
528	up	O
528	against	O
528	a	O
528	wall	O
528	-RRB-	O
528	and	O
528	was	O
528	really	O
528	meh	O
528	about	O
528	how	O
528	these	O
528	sounded	O
528	.	O
529	I	O
529	had	O
529	decided	O
529	that	O
529	I	O
529	did	O
529	n't	O
529	want	O
529	to	O
529	keep	O
529	these	O
529	at	O
529	home	O
529	and	O
529	decided	O
529	to	O
529	take	O
529	them	O
529	to	O
529	work	O
529	because	O
529	I	O
529	did	O
529	n't	O
529	need	O
529	really	O
529	good	O
529	sounding	O
529	speakers	O
529	at	O
529	work	O
529	.	O
530	Well	O
530	when	O
530	I	O
530	hooked	O
530	these	O
530	up	O
530	in	O
530	my	O
530	cubicle	O
530	at	O
530	work	O
530	they	O
530	sounded	O
530	like	O
530	totally	O
530	different	O
530	speakers	O
530	.	O
531	I	O
531	could	O
531	n't	O
531	believe	O
531	how	O
531	much	O
531	better	O
531	they	O
531	sounded	O
531	.	O
532	So	O
532	the	O
532	conclusion	O
532	I	O
532	have	O
532	reached	O
532	is	O
532	that	O
532	placement	O
532	for	O
532	these	O
532	speakers	O
532	is	O
532	very	O
532	important	O
532	.	O
533	They	O
533	might	O
533	sound	O
533	good	O
533	in	O
533	your	O
533	situation	O
533	they	O
533	might	O
533	not	O
533	.	O
534	It	O
534	is	O
534	hard	O
